Date,Time,Tank,Species,PAR
10/4/2023,20:30,MCAP AMB,Montipora,0
10/4/2023,20:45,MCAP AMB,Montipora,0
10/4/2023,21:00,MCAP AMB,Montipora,0
10/4/2023,21:15,MCAP AMB,Montipora,0
10/4/2023,21:30,MCAP AMB,Montipora,0
10/4/2023,21:45,MCAP AMB,Montipora,0
10/4/2023,22:00,MCAP AMB,Montipora,0
10/4/2023,22:15,MCAP AMB,Montipora,0
10/4/2023,22:30,MCAP AMB,Montipora,0
10/4/2023,22:45,MCAP AMB,Montipora,0
10/4/2023,23:00,MCAP AMB,Montipora,0
10/4/2023,23:15,MCAP AMB,Montipora,0
10/4/2023,23:30,MCAP AMB,Montipora,0
10/4/2023,23:45,MCAP AMB,Montipora,0
10/4/2023,0:00,MCAP AMB,Montipora,0
10/5/2023,0:15,MCAP AMB,Montipora,0
10/5/2023,0:30,MCAP AMB,Montipora,0
10/5/2023,0:45,MCAP AMB,Montipora,0
10/5/2023,1:00,MCAP AMB,Montipora,0
10/5/2023,1:15,MCAP AMB,Montipora,0
10/5/2023,1:30,MCAP AMB,Montipora,0
10/5/2023,1:45,MCAP AMB,Montipora,0
10/5/2023,2:00,MCAP AMB,Montipora,0
10/5/2023,2:15,MCAP AMB,Montipora,0
10/5/2023,2:30,MCAP AMB,Montipora,0
10/5/2023,2:45,MCAP AMB,Montipora,0
10/5/2023,3:00,MCAP AMB,Montipora,0
10/5/2023,3:15,MCAP AMB,Montipora,0
10/5/2023,3:30,MCAP AMB,Montipora,0
10/5/2023,3:45,MCAP AMB,Montipora,0
10/5/2023,4:00,MCAP AMB,Montipora,0
10/5/2023,4:15,MCAP AMB,Montipora,0
10/5/2023,4:30,MCAP AMB,Montipora,0
10/5/2023,4:45,MCAP AMB,Montipora,0
10/5/2023,5:00,MCAP AMB,Montipora,0
10/5/2023,5:15,MCAP AMB,Montipora,0
10/5/2023,5:30,MCAP AMB,Montipora,0
10/5/2023,5:45,MCAP AMB,Montipora,0
10/5/2023,6:00,MCAP AMB,Montipora,0
10/5/2023,6:15,MCAP AMB,Montipora,0
10/5/2023,6:30,MCAP AMB,Montipora,1.1
10/5/2023,6:45,MCAP AMB,Montipora,6.1
10/5/2023,7:00,MCAP AMB,Montipora,16.5
10/5/2023,7:15,MCAP AMB,Montipora,39.1
10/5/2023,7:30,MCAP AMB,Montipora,84.7
10/5/2023,7:45,MCAP AMB,Montipora,50.7
10/5/2023,8:00,MCAP AMB,Montipora,82.2
10/5/2023,8:15,MCAP AMB,Montipora,170.8
10/5/2023,8:30,MCAP AMB,Montipora,106.2
10/5/2023,8:45,MCAP AMB,Montipora,86.4
10/5/2023,9:00,MCAP AMB,Montipora,107.9
10/5/2023,9:15,MCAP AMB,Montipora,135.6
10/5/2023,9:30,MCAP AMB,Montipora,125.8
10/5/2023,9:45,MCAP AMB,Montipora,116.8
10/5/2023,10:00,MCAP AMB,Montipora,138.2
10/5/2023,10:15,MCAP AMB,Montipora,149.7
10/5/2023,10:30,MCAP AMB,Montipora,139.1
10/5/2023,10:45,MCAP AMB,Montipora,203.8
10/5/2023,11:00,MCAP AMB,Montipora,238
10/5/2023,11:15,MCAP AMB,Montipora,299.8
10/5/2023,11:30,MCAP AMB,Montipora,317.4
10/5/2023,11:45,MCAP AMB,Montipora,341.6
10/5/2023,12:00,MCAP AMB,Montipora,346.3
10/5/2023,12:15,MCAP AMB,Montipora,333.4
10/5/2023,12:30,MCAP AMB,Montipora,260.5
10/5/2023,12:45,MCAP AMB,Montipora,165
10/5/2023,13:00,MCAP AMB,Montipora,136.3
10/5/2023,13:15,MCAP AMB,Montipora,210.6
10/5/2023,13:30,MCAP AMB,Montipora,302.1
10/5/2023,13:45,MCAP AMB,Montipora,347.4
10/5/2023,14:00,MCAP AMB,Montipora,230
10/5/2023,14:15,MCAP AMB,Montipora,100.6
10/5/2023,14:30,MCAP AMB,Montipora,78
10/5/2023,14:45,MCAP AMB,Montipora,93.4
10/5/2023,15:00,MCAP AMB,Montipora,96.6
10/5/2023,15:15,MCAP AMB,Montipora,61.7
10/5/2023,15:30,MCAP AMB,Montipora,65.8
10/5/2023,15:45,MCAP AMB,Montipora,106.1
10/5/2023,16:00,MCAP AMB,Montipora,81.2
10/5/2023,16:15,MCAP AMB,Montipora,56.1
10/5/2023,16:30,MCAP AMB,Montipora,50.7
10/5/2023,16:45,MCAP AMB,Montipora,33
10/5/2023,17:00,MCAP AMB,Montipora,21.9
10/5/2023,17:15,MCAP AMB,Montipora,18.3
10/5/2023,17:30,MCAP AMB,Montipora,13.8
10/5/2023,17:45,MCAP AMB,Montipora,9.8
10/5/2023,18:00,MCAP AMB,Montipora,5
10/5/2023,18:15,MCAP AMB,Montipora,1.9
10/5/2023,18:30,MCAP AMB,Montipora,0.4
10/5/2023,18:45,MCAP AMB,Montipora,0
10/5/2023,19:00,MCAP AMB,Montipora,0
10/5/2023,19:15,MCAP AMB,Montipora,0
10/5/2023,19:30,MCAP AMB,Montipora,0
10/5/2023,19:45,MCAP AMB,Montipora,0
10/5/2023,20:00,MCAP AMB,Montipora,0
10/5/2023,20:15,MCAP AMB,Montipora,0
10/5/2023,20:30,MCAP AMB,Montipora,0
10/5/2023,20:45,MCAP AMB,Montipora,0
10/5/2023,21:00,MCAP AMB,Montipora,0
10/5/2023,21:15,MCAP AMB,Montipora,0
10/5/2023,21:30,MCAP AMB,Montipora,0
10/5/2023,21:45,MCAP AMB,Montipora,0
10/5/2023,22:00,MCAP AMB,Montipora,0
10/5/2023,22:15,MCAP AMB,Montipora,0
10/5/2023,22:30,MCAP AMB,Montipora,0
10/5/2023,22:45,MCAP AMB,Montipora,0
10/5/2023,23:00,MCAP AMB,Montipora,0
10/5/2023,23:15,MCAP AMB,Montipora,0
10/5/2023,23:30,MCAP AMB,Montipora,0
10/5/2023,23:45,MCAP AMB,Montipora,0
10/5/2023,0:00,MCAP AMB,Montipora,0
10/6/2023,0:15,MCAP AMB,Montipora,0
10/6/2023,0:30,MCAP AMB,Montipora,0
10/6/2023,0:45,MCAP AMB,Montipora,0
10/6/2023,1:00,MCAP AMB,Montipora,0
10/6/2023,1:15,MCAP AMB,Montipora,0
10/6/2023,1:30,MCAP AMB,Montipora,0
10/6/2023,1:45,MCAP AMB,Montipora,0
10/6/2023,2:00,MCAP AMB,Montipora,0
10/6/2023,2:15,MCAP AMB,Montipora,0
10/6/2023,2:30,MCAP AMB,Montipora,0
10/6/2023,2:45,MCAP AMB,Montipora,0
10/6/2023,3:00,MCAP AMB,Montipora,0
10/6/2023,3:15,MCAP AMB,Montipora,0
10/6/2023,3:30,MCAP AMB,Montipora,0
10/6/2023,3:45,MCAP AMB,Montipora,0
10/6/2023,4:00,MCAP AMB,Montipora,0
10/6/2023,4:15,MCAP AMB,Montipora,0
10/6/2023,4:30,MCAP AMB,Montipora,0
10/6/2023,4:45,MCAP AMB,Montipora,0
10/6/2023,5:00,MCAP AMB,Montipora,0
10/6/2023,5:15,MCAP AMB,Montipora,0
10/6/2023,5:30,MCAP AMB,Montipora,0
10/6/2023,5:45,MCAP AMB,Montipora,0
10/6/2023,6:00,MCAP AMB,Montipora,0
10/6/2023,6:15,MCAP AMB,Montipora,0
10/6/2023,6:30,MCAP AMB,Montipora,0.8
10/6/2023,6:45,MCAP AMB,Montipora,3.4
10/6/2023,7:00,MCAP AMB,Montipora,6.8
10/6/2023,7:15,MCAP AMB,Montipora,13.5
10/6/2023,7:30,MCAP AMB,Montipora,75.1
10/6/2023,7:45,MCAP AMB,Montipora,63.7
10/6/2023,8:00,MCAP AMB,Montipora,100.3
10/6/2023,8:15,MCAP AMB,Montipora,146.8
10/6/2023,8:30,MCAP AMB,Montipora,97.8
10/6/2023,8:45,MCAP AMB,Montipora,57.1
10/6/2023,9:00,MCAP AMB,Montipora,46.5
10/6/2023,9:15,MCAP AMB,Montipora,81
10/6/2023,9:30,MCAP AMB,Montipora,43.2
10/6/2023,9:45,MCAP AMB,Montipora,57.7
10/6/2023,10:00,MCAP AMB,Montipora,36.7
10/6/2023,10:15,MCAP AMB,Montipora,51.5
10/6/2023,10:30,MCAP AMB,Montipora,91.2
10/6/2023,10:45,MCAP AMB,Montipora,149.7
10/6/2023,11:00,MCAP AMB,Montipora,72.1
10/6/2023,11:15,MCAP AMB,Montipora,158.3
10/6/2023,11:30,MCAP AMB,Montipora,186.9
10/6/2023,11:45,MCAP AMB,Montipora,241.8
10/6/2023,12:00,MCAP AMB,Montipora,210.5
10/6/2023,12:15,MCAP AMB,Montipora,312.6
10/6/2023,12:30,MCAP AMB,Montipora,175
10/6/2023,12:45,MCAP AMB,Montipora,170.9
10/6/2023,13:00,MCAP AMB,Montipora,159.1
10/6/2023,13:15,MCAP AMB,Montipora,188.3
10/6/2023,13:30,MCAP AMB,Montipora,226.1
10/6/2023,13:45,MCAP AMB,Montipora,252.5
10/6/2023,14:00,MCAP AMB,Montipora,178.4
10/6/2023,14:15,MCAP AMB,Montipora,38.4
10/6/2023,14:30,MCAP AMB,Montipora,66.6
10/6/2023,14:45,MCAP AMB,Montipora,69.9
10/6/2023,15:00,MCAP AMB,Montipora,23.4
10/6/2023,15:15,MCAP AMB,Montipora,23.1
10/6/2023,15:30,MCAP AMB,Montipora,50
10/6/2023,15:45,MCAP AMB,Montipora,66.8
10/6/2023,16:00,MCAP AMB,Montipora,36.4
10/6/2023,16:15,MCAP AMB,Montipora,32.8
10/6/2023,16:30,MCAP AMB,Montipora,26.3
10/6/2023,16:45,MCAP AMB,Montipora,23.8
10/6/2023,17:00,MCAP AMB,Montipora,22.6
10/6/2023,17:15,MCAP AMB,Montipora,17.3
10/6/2023,17:30,MCAP AMB,Montipora,14.7
10/6/2023,17:45,MCAP AMB,Montipora,8
10/6/2023,18:00,MCAP AMB,Montipora,4.9
10/6/2023,18:15,MCAP AMB,Montipora,2.2
10/6/2023,18:30,MCAP AMB,Montipora,0.3
10/6/2023,18:45,MCAP AMB,Montipora,0
10/6/2023,19:00,MCAP AMB,Montipora,0
10/6/2023,19:15,MCAP AMB,Montipora,0
10/6/2023,19:30,MCAP AMB,Montipora,0
10/6/2023,19:45,MCAP AMB,Montipora,0
10/6/2023,20:00,MCAP AMB,Montipora,0
10/6/2023,20:15,MCAP AMB,Montipora,0
10/6/2023,20:30,MCAP AMB,Montipora,0
10/6/2023,20:45,MCAP AMB,Montipora,0
10/6/2023,21:00,MCAP AMB,Montipora,0
10/6/2023,21:15,MCAP AMB,Montipora,0
10/6/2023,21:30,MCAP AMB,Montipora,0
10/6/2023,21:45,MCAP AMB,Montipora,0
10/6/2023,22:00,MCAP AMB,Montipora,0
10/6/2023,22:15,MCAP AMB,Montipora,0
10/6/2023,22:30,MCAP AMB,Montipora,0
10/6/2023,22:45,MCAP AMB,Montipora,0
10/6/2023,23:00,MCAP AMB,Montipora,0
10/6/2023,23:15,MCAP AMB,Montipora,0
10/6/2023,23:30,MCAP AMB,Montipora,0
10/6/2023,23:45,MCAP AMB,Montipora,0
10/6/2023,0:00,MCAP AMB,Montipora,0
10/7/2023,0:15,MCAP AMB,Montipora,0
10/7/2023,0:30,MCAP AMB,Montipora,0
10/7/2023,0:45,MCAP AMB,Montipora,0
10/7/2023,1:00,MCAP AMB,Montipora,0
10/7/2023,1:15,MCAP AMB,Montipora,0
10/7/2023,1:30,MCAP AMB,Montipora,0
10/7/2023,1:45,MCAP AMB,Montipora,0
10/7/2023,2:00,MCAP AMB,Montipora,0
10/7/2023,2:15,MCAP AMB,Montipora,0
10/7/2023,2:30,MCAP AMB,Montipora,0
10/7/2023,2:45,MCAP AMB,Montipora,0
10/7/2023,3:00,MCAP AMB,Montipora,0
10/7/2023,3:15,MCAP AMB,Montipora,0
10/7/2023,3:30,MCAP AMB,Montipora,0
10/7/2023,3:45,MCAP AMB,Montipora,0
10/7/2023,4:00,MCAP AMB,Montipora,0
10/7/2023,4:15,MCAP AMB,Montipora,0
10/7/2023,4:30,MCAP AMB,Montipora,0
10/7/2023,4:45,MCAP AMB,Montipora,0
10/7/2023,5:00,MCAP AMB,Montipora,0
10/7/2023,5:15,MCAP AMB,Montipora,0
10/7/2023,5:30,MCAP AMB,Montipora,0
10/7/2023,5:45,MCAP AMB,Montipora,0
10/7/2023,6:00,MCAP AMB,Montipora,0
10/7/2023,6:15,MCAP AMB,Montipora,0
10/7/2023,6:30,MCAP AMB,Montipora,0.6
10/7/2023,6:45,MCAP AMB,Montipora,3.6
10/7/2023,7:00,MCAP AMB,Montipora,11.8
10/7/2023,7:15,MCAP AMB,Montipora,28.4
10/7/2023,7:30,MCAP AMB,Montipora,83.5
10/7/2023,7:45,MCAP AMB,Montipora,56.9
10/7/2023,8:00,MCAP AMB,Montipora,104.6
10/7/2023,8:15,MCAP AMB,Montipora,137.6
10/7/2023,8:30,MCAP AMB,Montipora,129.6
10/7/2023,8:45,MCAP AMB,Montipora,95.6
10/7/2023,9:00,MCAP AMB,Montipora,112.1
10/7/2023,9:15,MCAP AMB,Montipora,76.8
10/7/2023,9:30,MCAP AMB,Montipora,158.5
10/7/2023,9:45,MCAP AMB,Montipora,170.4
10/7/2023,10:00,MCAP AMB,Montipora,188.5
10/7/2023,10:15,MCAP AMB,Montipora,120.5
10/7/2023,10:30,MCAP AMB,Montipora,230.8
10/7/2023,10:45,MCAP AMB,Montipora,280.9
10/7/2023,11:00,MCAP AMB,Montipora,179.6
10/7/2023,11:15,MCAP AMB,Montipora,176.1
10/7/2023,11:30,MCAP AMB,Montipora,114.4
10/7/2023,11:45,MCAP AMB,Montipora,59.1
10/7/2023,12:00,MCAP AMB,Montipora,39.5
10/7/2023,12:15,MCAP AMB,Montipora,51.7
10/7/2023,12:30,MCAP AMB,Montipora,63.9
10/7/2023,12:45,MCAP AMB,Montipora,94.4
10/7/2023,13:00,MCAP AMB,Montipora,134.4
10/7/2023,13:15,MCAP AMB,Montipora,181.6
10/7/2023,13:30,MCAP AMB,Montipora,252.9
10/7/2023,13:45,MCAP AMB,Montipora,247
10/7/2023,14:00,MCAP AMB,Montipora,153
10/7/2023,14:15,MCAP AMB,Montipora,68.2
10/7/2023,14:30,MCAP AMB,Montipora,84.5
10/7/2023,14:45,MCAP AMB,Montipora,49.3
10/7/2023,15:00,MCAP AMB,Montipora,53.2
10/7/2023,15:15,MCAP AMB,Montipora,59.8
10/7/2023,15:30,MCAP AMB,Montipora,29.8
10/7/2023,15:45,MCAP AMB,Montipora,46.6
10/7/2023,16:00,MCAP AMB,Montipora,29.1
10/7/2023,16:15,MCAP AMB,Montipora,29
10/7/2023,16:30,MCAP AMB,Montipora,16.1
10/7/2023,16:45,MCAP AMB,Montipora,15.6
10/7/2023,17:00,MCAP AMB,Montipora,13.5
10/7/2023,17:15,MCAP AMB,Montipora,12.6
10/7/2023,17:30,MCAP AMB,Montipora,10.2
10/7/2023,17:45,MCAP AMB,Montipora,7.3
10/7/2023,18:00,MCAP AMB,Montipora,4.2
10/7/2023,18:15,MCAP AMB,Montipora,2.3
10/7/2023,18:30,MCAP AMB,Montipora,0.4
10/7/2023,18:45,MCAP AMB,Montipora,0
10/7/2023,19:00,MCAP AMB,Montipora,0
10/7/2023,19:15,MCAP AMB,Montipora,0
10/7/2023,19:30,MCAP AMB,Montipora,0
10/7/2023,19:45,MCAP AMB,Montipora,0
10/7/2023,20:00,MCAP AMB,Montipora,0
10/7/2023,20:15,MCAP AMB,Montipora,0
10/7/2023,20:30,MCAP AMB,Montipora,0
10/7/2023,20:45,MCAP AMB,Montipora,0
10/7/2023,21:00,MCAP AMB,Montipora,0
10/7/2023,21:15,MCAP AMB,Montipora,0
10/7/2023,21:30,MCAP AMB,Montipora,0
10/7/2023,21:45,MCAP AMB,Montipora,0
10/7/2023,22:00,MCAP AMB,Montipora,0
10/7/2023,22:15,MCAP AMB,Montipora,0
10/7/2023,22:30,MCAP AMB,Montipora,0
10/7/2023,22:45,MCAP AMB,Montipora,0
10/7/2023,23:00,MCAP AMB,Montipora,0
10/7/2023,23:15,MCAP AMB,Montipora,0
10/7/2023,23:30,MCAP AMB,Montipora,0
10/7/2023,23:45,MCAP AMB,Montipora,0
10/7/2023,0:00,MCAP AMB,Montipora,0
10/8/2023,0:15,MCAP AMB,Montipora,0
10/8/2023,0:30,MCAP AMB,Montipora,0
10/8/2023,0:45,MCAP AMB,Montipora,0
10/8/2023,1:00,MCAP AMB,Montipora,0
10/8/2023,1:15,MCAP AMB,Montipora,0
10/8/2023,1:30,MCAP AMB,Montipora,0
10/8/2023,1:45,MCAP AMB,Montipora,0
10/8/2023,2:00,MCAP AMB,Montipora,0
10/8/2023,2:15,MCAP AMB,Montipora,0
10/8/2023,2:30,MCAP AMB,Montipora,0
10/8/2023,2:45,MCAP AMB,Montipora,0
10/8/2023,3:00,MCAP AMB,Montipora,0
10/8/2023,3:15,MCAP AMB,Montipora,0
10/8/2023,3:30,MCAP AMB,Montipora,0
10/8/2023,3:45,MCAP AMB,Montipora,0
10/8/2023,4:00,MCAP AMB,Montipora,0
10/8/2023,4:15,MCAP AMB,Montipora,0
10/8/2023,4:30,MCAP AMB,Montipora,0
10/8/2023,4:45,MCAP AMB,Montipora,0
10/8/2023,5:00,MCAP AMB,Montipora,0
10/8/2023,5:15,MCAP AMB,Montipora,0
10/8/2023,5:30,MCAP AMB,Montipora,0
10/8/2023,5:45,MCAP AMB,Montipora,0
10/8/2023,6:00,MCAP AMB,Montipora,0
10/8/2023,6:15,MCAP AMB,Montipora,0
10/8/2023,6:30,MCAP AMB,Montipora,0.7
10/8/2023,6:45,MCAP AMB,Montipora,3.8
10/8/2023,7:00,MCAP AMB,Montipora,11.2
10/8/2023,7:15,MCAP AMB,Montipora,28.2
10/8/2023,7:30,MCAP AMB,Montipora,66
10/8/2023,7:45,MCAP AMB,Montipora,74.4
10/8/2023,8:00,MCAP AMB,Montipora,132.1
10/8/2023,8:15,MCAP AMB,Montipora,163.7
10/8/2023,8:30,MCAP AMB,Montipora,107.5
10/8/2023,8:45,MCAP AMB,Montipora,86.1
10/8/2023,9:00,MCAP AMB,Montipora,99.3
10/8/2023,9:15,MCAP AMB,Montipora,93.2
10/8/2023,9:30,MCAP AMB,Montipora,142.7
10/8/2023,9:45,MCAP AMB,Montipora,106.5
10/8/2023,10:00,MCAP AMB,Montipora,147.7
10/8/2023,10:15,MCAP AMB,Montipora,123.2
10/8/2023,10:30,MCAP AMB,Montipora,89.7
10/8/2023,10:45,MCAP AMB,Montipora,83
10/8/2023,11:00,MCAP AMB,Montipora,161.4
10/8/2023,11:15,MCAP AMB,Montipora,268.2
10/8/2023,11:30,MCAP AMB,Montipora,270.8
10/8/2023,11:45,MCAP AMB,Montipora,291.7
10/8/2023,12:00,MCAP AMB,Montipora,277.5
10/8/2023,12:15,MCAP AMB,Montipora,308.2
10/8/2023,12:30,MCAP AMB,Montipora,256.1
10/8/2023,12:45,MCAP AMB,Montipora,194.9
10/8/2023,13:00,MCAP AMB,Montipora,159.9
10/8/2023,13:15,MCAP AMB,Montipora,188.5
10/8/2023,13:30,MCAP AMB,Montipora,229.9
10/8/2023,13:45,MCAP AMB,Montipora,138
10/8/2023,14:00,MCAP AMB,Montipora,54.8
10/8/2023,14:15,MCAP AMB,Montipora,57.9
10/8/2023,14:30,MCAP AMB,Montipora,46.2
10/8/2023,14:45,MCAP AMB,Montipora,42
10/8/2023,15:00,MCAP AMB,Montipora,39.8
10/8/2023,15:15,MCAP AMB,Montipora,44.4
10/8/2023,15:30,MCAP AMB,Montipora,28
10/8/2023,15:45,MCAP AMB,Montipora,36.1
10/8/2023,16:00,MCAP AMB,Montipora,27.6
10/8/2023,16:15,MCAP AMB,Montipora,30.1
10/8/2023,16:30,MCAP AMB,Montipora,21.6
10/8/2023,16:45,MCAP AMB,Montipora,18.2
10/8/2023,17:00,MCAP AMB,Montipora,13.1
10/8/2023,17:15,MCAP AMB,Montipora,10.4
10/8/2023,17:30,MCAP AMB,Montipora,8.3
10/8/2023,17:45,MCAP AMB,Montipora,6.8
10/8/2023,18:00,MCAP AMB,Montipora,4.2
10/8/2023,18:15,MCAP AMB,Montipora,2
10/8/2023,18:30,MCAP AMB,Montipora,0.3
10/8/2023,18:45,MCAP AMB,Montipora,0
10/8/2023,19:00,MCAP AMB,Montipora,0
10/8/2023,19:15,MCAP AMB,Montipora,0
10/8/2023,19:30,MCAP AMB,Montipora,0
10/8/2023,19:45,MCAP AMB,Montipora,0
10/8/2023,20:00,MCAP AMB,Montipora,0
10/8/2023,20:15,MCAP AMB,Montipora,0
10/8/2023,20:30,MCAP AMB,Montipora,0
10/8/2023,20:45,MCAP AMB,Montipora,0
10/8/2023,21:00,MCAP AMB,Montipora,0
10/8/2023,21:15,MCAP AMB,Montipora,0
10/8/2023,21:30,MCAP AMB,Montipora,0
10/8/2023,21:45,MCAP AMB,Montipora,0
10/8/2023,22:00,MCAP AMB,Montipora,0
10/8/2023,22:15,MCAP AMB,Montipora,0
10/8/2023,22:30,MCAP AMB,Montipora,0
10/8/2023,22:45,MCAP AMB,Montipora,0
10/8/2023,23:00,MCAP AMB,Montipora,0
10/8/2023,23:15,MCAP AMB,Montipora,0
10/8/2023,23:30,MCAP AMB,Montipora,0
10/8/2023,23:45,MCAP AMB,Montipora,0
10/8/2023,0:00,MCAP AMB,Montipora,0
10/9/2023,0:15,MCAP AMB,Montipora,0
10/9/2023,0:30,MCAP AMB,Montipora,0
10/9/2023,0:45,MCAP AMB,Montipora,0
10/9/2023,1:00,MCAP AMB,Montipora,0
10/9/2023,1:15,MCAP AMB,Montipora,0
10/9/2023,1:30,MCAP AMB,Montipora,0
10/9/2023,1:45,MCAP AMB,Montipora,0
10/9/2023,2:00,MCAP AMB,Montipora,0
10/9/2023,2:15,MCAP AMB,Montipora,0
10/9/2023,2:30,MCAP AMB,Montipora,0
10/9/2023,2:45,MCAP AMB,Montipora,0
10/9/2023,3:00,MCAP AMB,Montipora,0
10/9/2023,3:15,MCAP AMB,Montipora,0
10/9/2023,3:30,MCAP AMB,Montipora,0
10/9/2023,3:45,MCAP AMB,Montipora,0
10/9/2023,4:00,MCAP AMB,Montipora,0
10/9/2023,4:15,MCAP AMB,Montipora,0
10/9/2023,4:30,MCAP AMB,Montipora,0
10/9/2023,4:45,MCAP AMB,Montipora,0
10/9/2023,5:00,MCAP AMB,Montipora,0
10/9/2023,5:15,MCAP AMB,Montipora,0
10/9/2023,5:30,MCAP AMB,Montipora,0
10/9/2023,5:45,MCAP AMB,Montipora,0
10/9/2023,6:00,MCAP AMB,Montipora,0
10/9/2023,6:15,MCAP AMB,Montipora,0
10/9/2023,6:30,MCAP AMB,Montipora,0.7
10/9/2023,6:45,MCAP AMB,Montipora,3.5
10/9/2023,7:00,MCAP AMB,Montipora,11.9
10/9/2023,7:15,MCAP AMB,Montipora,28.1
10/9/2023,7:30,MCAP AMB,Montipora,56.4
10/9/2023,7:45,MCAP AMB,Montipora,83.1
10/9/2023,8:00,MCAP AMB,Montipora,46.6
10/9/2023,8:15,MCAP AMB,Montipora,25.5
10/9/2023,8:30,MCAP AMB,Montipora,104.5
10/9/2023,8:45,MCAP AMB,Montipora,81.5
10/9/2023,9:00,MCAP AMB,Montipora,62.2
10/9/2023,9:15,MCAP AMB,Montipora,40.1
10/9/2023,9:30,MCAP AMB,Montipora,49
10/9/2023,9:45,MCAP AMB,Montipora,140
10/9/2023,10:00,MCAP AMB,Montipora,147.4
10/9/2023,10:15,MCAP AMB,Montipora,100
10/9/2023,10:30,MCAP AMB,Montipora,102.8
10/9/2023,10:45,MCAP AMB,Montipora,160.4
10/9/2023,11:00,MCAP AMB,Montipora,82.7
10/9/2023,11:15,MCAP AMB,Montipora,167.2
10/9/2023,11:30,MCAP AMB,Montipora,232.6
10/9/2023,11:45,MCAP AMB,Montipora,276.7
10/9/2023,12:00,MCAP AMB,Montipora,264.2
10/9/2023,12:15,MCAP AMB,Montipora,288.2
10/9/2023,12:30,MCAP AMB,Montipora,296.3
10/9/2023,12:45,MCAP AMB,Montipora,233.8
10/9/2023,13:00,MCAP AMB,Montipora,133.4
10/9/2023,13:15,MCAP AMB,Montipora,138.3
10/9/2023,13:30,MCAP AMB,Montipora,106.3
10/9/2023,13:45,MCAP AMB,Montipora,105.6
10/9/2023,14:00,MCAP AMB,Montipora,138
10/9/2023,14:15,MCAP AMB,Montipora,101.9
10/9/2023,14:30,MCAP AMB,Montipora,82
10/9/2023,14:45,MCAP AMB,Montipora,77.1
10/9/2023,15:00,MCAP AMB,Montipora,54.1
10/9/2023,15:15,MCAP AMB,Montipora,45.8
10/9/2023,15:30,MCAP AMB,Montipora,53.4
10/9/2023,15:45,MCAP AMB,Montipora,48.9
10/9/2023,16:00,MCAP AMB,Montipora,34.6
10/9/2023,16:15,MCAP AMB,Montipora,33.7
10/9/2023,16:30,MCAP AMB,Montipora,31.2
10/9/2023,16:45,MCAP AMB,Montipora,23.6
10/9/2023,17:00,MCAP AMB,Montipora,15.8
10/9/2023,17:15,MCAP AMB,Montipora,9.7
10/9/2023,17:30,MCAP AMB,Montipora,9.9
10/9/2023,17:45,MCAP AMB,Montipora,5.3
10/9/2023,18:00,MCAP AMB,Montipora,3.9
10/9/2023,18:15,MCAP AMB,Montipora,1.1
10/9/2023,18:30,MCAP AMB,Montipora,0.1
10/9/2023,18:45,MCAP AMB,Montipora,0
10/9/2023,19:00,MCAP AMB,Montipora,0
10/9/2023,19:15,MCAP AMB,Montipora,0
10/9/2023,19:30,MCAP AMB,Montipora,0
10/9/2023,19:45,MCAP AMB,Montipora,0
10/9/2023,20:00,MCAP AMB,Montipora,0
10/9/2023,20:15,MCAP AMB,Montipora,0
10/9/2023,20:30,MCAP AMB,Montipora,0
10/9/2023,20:45,MCAP AMB,Montipora,0
10/9/2023,21:00,MCAP AMB,Montipora,0
10/9/2023,21:15,MCAP AMB,Montipora,0
10/9/2023,21:30,MCAP AMB,Montipora,0
10/9/2023,21:45,MCAP AMB,Montipora,0
10/9/2023,22:00,MCAP AMB,Montipora,0
10/9/2023,22:15,MCAP AMB,Montipora,0
10/9/2023,22:30,MCAP AMB,Montipora,0
10/9/2023,22:45,MCAP AMB,Montipora,0
10/9/2023,23:00,MCAP AMB,Montipora,0
10/9/2023,23:15,MCAP AMB,Montipora,0
10/9/2023,23:30,MCAP AMB,Montipora,0
10/9/2023,23:45,MCAP AMB,Montipora,0
10/9/2023,0:00,MCAP AMB,Montipora,0
10/10/2023,0:15,MCAP AMB,Montipora,0
10/10/2023,0:30,MCAP AMB,Montipora,0
10/10/2023,0:45,MCAP AMB,Montipora,0
10/10/2023,1:00,MCAP AMB,Montipora,0
10/10/2023,1:15,MCAP AMB,Montipora,0
10/10/2023,1:30,MCAP AMB,Montipora,0
10/10/2023,1:45,MCAP AMB,Montipora,0
10/10/2023,2:00,MCAP AMB,Montipora,0
10/10/2023,2:15,MCAP AMB,Montipora,0
10/10/2023,2:30,MCAP AMB,Montipora,0
10/10/2023,2:45,MCAP AMB,Montipora,0
10/10/2023,3:00,MCAP AMB,Montipora,0
10/10/2023,3:15,MCAP AMB,Montipora,0
10/10/2023,3:30,MCAP AMB,Montipora,0
10/10/2023,3:45,MCAP AMB,Montipora,0
10/10/2023,4:00,MCAP AMB,Montipora,0
10/10/2023,4:15,MCAP AMB,Montipora,0
10/10/2023,4:30,MCAP AMB,Montipora,0
10/10/2023,4:45,MCAP AMB,Montipora,0
10/10/2023,5:00,MCAP AMB,Montipora,0
10/10/2023,5:15,MCAP AMB,Montipora,0
10/10/2023,5:30,MCAP AMB,Montipora,0
10/10/2023,5:45,MCAP AMB,Montipora,0
10/10/2023,6:00,MCAP AMB,Montipora,0
10/10/2023,6:15,MCAP AMB,Montipora,0
